,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
14844,0,1,2,0,3,1,4,2,1,0.4117192766016844,1.2255885270885842,2.97611082418684,0.08604424542860266,0.49454795789838246,simulated,simulated,simulated,4
12052,0,1,2,2,1,3,4,3,0,0.41168941951283733,1.3911999403194797,2.97611082418684,0.1417210266457356,0.5182917737138468,simulated,simulated,simulated,3
12274,0,1,1,2,3,1,1,3,4,0.4116761886171152,1.3116783162788304,2.97611082418684,0.11501427675499724,0.47816917161143513,simulated,simulated,simulated,5
12823,0,0,1,2,3,2,4,0,4,0.41164694126664214,1.208347275089742,2.97611082418684,0.08032336504777751,0.45422485936105883,simulated,simulated,simulated,4
14145,0,1,2,3,0,2,2,4,4,0.4116224066047527,1.3783416823384123,2.97611082418684,0.13746754924258298,0.515607124691869,simulated,simulated,simulated,4
8354,0,1,2,3,1,2,1,1,3,0.4116203192875545,1.2661784918130488,2.97611082418684,0.09978179590081997,0.4469734433664281,simulated,simulated,simulated,5
18923,0,1,2,2,3,3,3,4,5,0.41160925181730024,1.4453452897521717,2.97611082418684,0.15999451865992806,0.51711687218713,simulated,simulated,simulated,3
12870,0,1,1,2,0,2,3,4,3,0.41160747260008823,1.3232042825848531,2.97611082418684,0.11895582109963598,0.5200544712079396,simulated,simulated,simulated,3
12152,0,0,1,2,3,1,4,2,2,0.41159899032170566,1.2490334466284707,2.97611082418684,0.09404223550554679,0.4816549514494429,simulated,simulated,simulated,5
14125,0,1,2,2,2,3,4,3,0,0.41158079007266846,1.3652845513039142,2.97611082418684,0.13312185232908488,0.5076653010992461,simulated,simulated,simulated,3
11851,0,1,2,0,2,2,3,4,1,0.4115403523664558,1.195580378594357,2.97611082418684,0.0761401619174963,0.49699726939383837,simulated,simulated,simulated,4
19046,0,1,0,2,3,4,3,3,5,0.41151285302483576,1.3967458264759807,2.97611082418684,0.14376106075444184,0.5145641973413151,simulated,simulated,simulated,5
