,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],MI_Objective,grammar_complexity,Language,Area,LangCategory
19500,0,1,2,3,2,2,4,5,5,0.4857498181109965,1.7425516797888116,0.7710520435668187,2___2___6,simulated,simulated,simulated
21104,0,1,2,3,4,4,5,6,1,0.4856534442933138,1.824763277725899,0.8534563891392715,2___1___7,simulated,simulated,simulated
19008,0,1,1,2,3,1,4,5,5,0.4855332319966772,1.7425516797888116,0.7714852157954573,2___2___6,simulated,simulated,simulated
20901,0,1,2,3,4,2,5,6,5,0.4853537301253277,1.821106201456742,0.8503987412060867,2___2___7,simulated,simulated,simulated
21117,0,1,2,2,3,4,5,6,7,0.4852232365286415,1.8690055486487558,0.8985590755914727,2___1___8,simulated,simulated,simulated
21114,0,1,2,3,4,0,5,6,7,0.48512975175790785,1.8690055486487558,0.8987460451329401,2___1___8,simulated,simulated,simulated
21102,0,1,2,3,4,2,5,6,4,0.48459189760175025,1.8490138247109944,0.8798300295074939,2___2___7,simulated,simulated,simulated
20864,0,1,2,3,1,4,5,2,6,0.4842043392451991,1.7779872432834103,0.809578564793012,2___2___7,simulated,simulated,simulated
20964,0,1,2,0,3,2,4,5,6,0.48413191154591373,1.6258908743264184,0.657627051234591,2___2___7,simulated,simulated,simulated
20271,0,1,2,3,1,2,4,5,2,0.4833524182595972,1.7362591337979716,0.7695542972787772,2___3___6,simulated,simulated,simulated
20831,0,0,1,2,3,4,5,6,6,0.4819886559466642,1.7177772615445257,0.7537999496511973,2___1___7,simulated,simulated,simulated
20907,0,0,1,2,3,3,4,5,6,0.4819886559466642,1.7177772615445257,0.7537999496511973,2___1___7,simulated,simulated,simulated
20656,0,1,2,3,4,4,5,5,6,0.48198865594666396,1.7177772615445257,0.7537999496511978,2___1___7,simulated,simulated,simulated
20795,0,1,1,2,2,3,4,5,6,0.48198865594666374,1.7177772615445257,0.7537999496511982,2___1___7,simulated,simulated,simulated
20750,0,1,2,3,3,4,5,6,6,0.48198865594666374,1.7177772615445257,0.7537999496511982,2___1___7,simulated,simulated,simulated
20719,0,1,1,2,3,4,5,5,6,0.48198865594666374,1.7177772615445257,0.7537999496511982,2___1___7,simulated,simulated,simulated
20891,0,1,2,3,4,5,6,6,2,0.48119900729388565,1.742027808529621,0.7796297939418497,2___2___7,simulated,simulated,simulated
20728,0,0,1,2,3,4,5,6,1,0.48119900729388565,1.7420278085296208,0.7796297939418495,2___2___7,simulated,simulated,simulated
20916,0,1,2,3,3,4,5,6,2,0.4811990072938852,1.7420278085296208,0.7796297939418504,2___2___7,simulated,simulated,simulated
18387,0,1,2,3,1,1,4,5,5,0.48083381267677616,1.6847973061208208,0.7231296807672685,2___2___6,simulated,simulated,simulated
20202,0,1,1,2,1,3,4,5,5,0.4806863747085548,1.6847973061208208,0.7234245567037112,2___2___6,simulated,simulated,simulated
18157,0,1,2,3,1,1,4,5,2,0.4800441640239974,1.7090478531059161,0.7489595250579213,2___3___6,simulated,simulated,simulated
20690,0,1,2,3,1,4,5,5,6,0.48000769629426054,1.671001227102037,0.7109858345135158,2___2___7,simulated,simulated,simulated
18196,0,1,1,2,1,1,3,4,5,0.47918023776647245,1.657938001914287,0.6995775263813422,2___2___6,simulated,simulated,simulated
20749,0,1,2,3,4,4,5,1,6,0.4787771785497674,1.7779872432834105,0.8204328861838757,2___2___7,simulated,simulated,simulated
20677,0,1,2,3,4,1,5,2,6,0.478716824901505,1.8247632777258993,0.8673296279228893,2___1___7,simulated,simulated,simulated
21139,0,1,2,1,3,4,5,6,7,0.47842199347412784,1.7899271557216347,0.8330831687733791,2___1___8,simulated,simulated,simulated
20895,0,1,2,3,2,4,5,6,1,0.4782787264691022,1.824763277725899,0.8682058247876947,2___1___7,simulated,simulated,simulated
21134,0,1,2,3,0,4,5,6,7,0.47822031030543743,1.7899271557216347,0.8334865351107599,2___1___8,simulated,simulated,simulated
21049,0,1,2,3,4,5,6,1,2,0.4779875298969891,1.8022377902685058,0.8462627304745276,2___2___7,simulated,simulated,simulated
20709,0,1,2,3,4,5,6,2,5,0.4775199721321539,1.8490138247109946,0.8939738804466868,2___2___7,simulated,simulated,simulated
20940,0,1,2,3,4,4,5,6,5,0.47704117462823303,1.7968556544716467,0.8427733052151807,2___1___7,simulated,simulated,simulated
21103,0,1,0,2,3,3,4,5,6,0.47704117462823237,1.7968556544716467,0.842773305215182,2___1___7,simulated,simulated,simulated
20837,0,1,2,3,4,3,5,6,6,0.4770411746282319,1.7968556544716467,0.8427733052151829,2___1___7,simulated,simulated,simulated
20968,0,1,1,2,3,2,4,5,6,0.4770411746282319,1.7968556544716467,0.8427733052151829,2___1___7,simulated,simulated,simulated
20730,0,1,0,2,3,4,5,6,6,0.4770411746282317,1.796855654471647,0.8427733052151836,2___1___7,simulated,simulated,simulated
20695,0,1,1,2,3,4,5,6,5,0.4770411746282317,1.7968556544716467,0.8427733052151833,2___1___7,simulated,simulated,simulated
20765,0,1,1,2,3,4,5,4,6,0.47703028204391784,1.824763277725899,0.8707027136380634,2___1___7,simulated,simulated,simulated
20832,0,1,2,3,4,5,6,5,5,0.4764234321145111,1.814701573965921,0.8618547097368987,2___2___7,simulated,simulated,simulated
20763,0,1,1,2,3,4,5,6,3,0.47627934210465517,1.824763277725899,0.8722045935165887,2___1___7,simulated,simulated,simulated
20680,0,1,2,3,4,3,5,6,2,0.4762515259754534,1.821106201456742,0.8686031495058353,2___2___7,simulated,simulated,simulated
20650,0,1,2,3,4,5,6,5,2,0.4762406333911402,1.8490138247109946,0.8965325579287142,2___2___7,simulated,simulated,simulated
20941,0,1,2,0,3,3,4,5,6,0.47581935604882,1.6016403273413231,0.6500016152436832,2___2___7,simulated,simulated,simulated
20663,0,1,2,0,3,4,5,6,6,0.4758193560488193,1.6016403273413233,0.6500016152436847,2___2___7,simulated,simulated,simulated
20660,0,1,1,0,2,3,4,5,6,0.4758193560488191,1.6016403273413231,0.6500016152436849,2___2___7,simulated,simulated,simulated
21133,0,1,2,3,4,5,2,6,7,0.4757763847098788,1.869005548648756,0.9174527792289984,2___1___8,simulated,simulated,simulated
21087,0,1,2,3,4,1,5,6,1,0.47562961077882004,1.8147015739659207,0.8634423524082806,2___2___7,simulated,simulated,simulated
21141,0,1,2,3,4,5,6,7,0,0.4752229501211098,1.8690055486487558,0.9185596484065361,2___1___8,simulated,simulated,simulated
20971,0,1,2,3,1,4,5,6,5,0.47506021497582873,1.750079620029158,0.7999591900775005,2___2___7,simulated,simulated,simulated
21050,0,1,0,2,1,3,4,5,6,0.4750602149758285,1.750079620029158,0.7999591900775009,2___2___7,simulated,simulated,simulated
20705,0,1,2,3,1,3,4,5,6,0.47506021497582807,1.750079620029158,0.7999591900775018,2___2___7,simulated,simulated,simulated
21065,0,1,2,3,1,4,5,4,6,0.4750493223915151,1.7779872432834103,0.8278885985003801,2___2___7,simulated,simulated,simulated
20465,0,0,1,2,3,1,4,5,5,0.4750468512580246,1.6698779143525118,0.7197842118364626,2___2___6,simulated,simulated,simulated
18577,0,1,2,3,3,2,4,5,5,0.47504685125802415,1.6698779143525118,0.7197842118364635,2___2___6,simulated,simulated,simulated
20957,0,1,2,0,3,4,5,6,2,0.475029707396041,1.6258908743264187,0.6758314595343367,2___3___7,simulated,simulated,simulated
20825,0,1,2,3,4,4,5,6,4,0.4748792196751528,1.8147015739659207,0.8649431346156151,2___2___7,simulated,simulated,simulated
20807,0,0,1,2,1,3,4,5,6,0.47461393812245256,1.7177772615445255,0.7685493852996204,2___1___7,simulated,simulated,simulated
21080,0,1,2,3,2,4,5,5,6,0.47461393812245234,1.7177772615445257,0.768549385299621,2___1___7,simulated,simulated,simulated
20804,0,1,2,3,4,1,5,5,6,0.4745201819505671,1.7177772615445257,0.7687368976433915,2___1___7,simulated,simulated,simulated
20889,0,1,2,3,3,1,4,5,6,0.4745201819505669,1.7177772615445257,0.7687368976433919,2___1___7,simulated,simulated,simulated
21118,0,1,2,3,4,5,6,4,7,0.47447757009155156,1.8501371374605196,0.9011819972774164,2___2___8,simulated,simulated,simulated
21254,6,4,2,3,5,0,1,5,7,0.47447757009155156,1.8501371374605193,0.9011819972774162,2___2___8,"[AM-47]  Yaqui (Uto-Aztecan, Cahitan)",americas,real
21271,6,7,3,5,0,4,1,0,2,0.47447757009155156,1.8501371374605193,0.9011819972774162,2___2___8,Bora (Boran),americas,real
20743,0,1,2,0,1,3,4,5,6,0.47383839639641523,1.5548642928988345,0.6071875001060041,2___2___7,simulated,simulated,simulated
21017,0,1,2,3,2,4,5,6,2,0.4734740301697795,1.8147015739659207,0.8677535136263617,2___2___7,simulated,simulated,simulated
21081,0,1,2,3,4,5,6,6,5,0.4733233291812158,1.742027808529621,0.7953811501671895,2___2___7,simulated,simulated,simulated
20833,0,1,2,3,3,4,5,6,4,0.4733233291812158,1.742027808529621,0.7953811501671895,2___2___7,simulated,simulated,simulated
20913,0,0,1,2,3,4,5,6,4,0.47332332918121534,1.742027808529621,0.7953811501671904,2___2___7,simulated,simulated,simulated
20578,0,1,2,3,2,1,4,5,5,0.4732598102872081,1.75261338354879,0.8060937629743739,2___1___6,simulated,simulated,simulated
18187,0,1,2,3,1,2,4,4,5,0.47306589160562074,1.623101879910023,0.6769700966987815,2___2___6,simulated,simulated,simulated
19077,0,1,2,3,4,4,5,2,2,0.4730613731804225,1.7425516797888116,0.7964289334279666,2___2___6,simulated,simulated,simulated
20654,0,1,2,3,4,2,5,2,6,0.47255120200367107,1.814701573965921,0.8695991699585788,2___2___7,simulated,simulated,simulated
18017,0,1,1,2,1,3,4,5,3,0.4720210479431066,1.7090478531059161,0.7650057572197029,2___3___6,simulated,simulated,simulated
19566,0,1,1,2,3,3,4,5,1,0.47191175783734707,1.7425516797888116,0.7987281641141175,2___2___6,simulated,simulated,simulated
21018,0,1,2,1,3,2,4,5,6,0.4714801887854876,1.7420278085296208,0.7990674309586456,2___2___7,simulated,simulated,simulated
21012,0,1,2,3,2,4,5,1,6,0.4714024607255558,1.7779872432834103,0.8351823218322987,2___2___7,simulated,simulated,simulated
20954,0,1,2,3,0,2,4,5,6,0.4712785056167974,1.742027808529621,0.7994707972960262,2___2___7,simulated,simulated,simulated
20185,0,1,2,3,1,4,5,2,2,0.47108041352801866,1.6957756453463229,0.7536148182902855,2___3___6,simulated,simulated,simulated
20819,0,1,2,3,1,4,5,6,1,0.4709182680185324,1.7569472002979298,0.815110664260865,2___2___7,simulated,simulated,simulated
20922,0,1,2,3,4,5,6,1,1,0.4705866873588149,1.75694720029793,0.8157738255803002,2___2___7,simulated,simulated,simulated
20757,0,1,2,3,4,5,6,1,5,0.4701118517843188,1.8022377902685058,0.8620140866998682,2___3___7,simulated,simulated,simulated
20870,0,1,2,2,3,3,4,5,6,0.4699688763429066,1.7968556544716467,0.8569179017858335,2___1___7,simulated,simulated,simulated
20951,0,1,2,2,3,4,5,6,6,0.4699688763429062,1.7968556544716467,0.8569179017858344,2___1___7,simulated,simulated,simulated
20779,0,1,1,2,3,0,4,5,6,0.46987539157217273,1.7968556544716467,0.8571048713273013,2___1___7,simulated,simulated,simulated
21084,0,1,2,3,4,0,5,6,6,0.46987539157217273,1.796855654471647,0.8571048713273015,2___1___7,simulated,simulated,simulated
20813,0,1,1,2,3,4,5,1,6,0.4698489019483272,1.7569472002979298,0.8172493964012755,2___2___7,simulated,simulated,simulated
20735,0,1,2,3,2,4,5,6,5,0.46966645680402097,1.7968556544716467,0.8575227408636048,2___1___7,simulated,simulated,simulated
20988,0,1,2,3,2,3,4,5,6,0.46966645680401986,1.7968556544716467,0.857522740863607,2___1___7,simulated,simulated,simulated
20673,0,1,2,3,2,4,5,4,6,0.4696555642197069,1.824763277725899,0.8854521492864853,2___1___7,simulated,simulated,simulated
20921,0,1,2,3,4,1,5,6,5,0.4695727006321353,1.7968556544716467,0.8577102532073761,2___1___7,simulated,simulated,simulated
21082,0,1,0,2,3,1,4,5,6,0.4695727006321351,1.7968556544716467,0.8577102532073766,2___1___7,simulated,simulated,simulated
20769,0,1,2,3,4,0,5,6,2,0.4690857429193942,1.8211062014567423,0.8829347156179539,2___2___7,simulated,simulated,simulated
18342,0,1,2,0,3,2,4,5,5,0.4688775513601793,1.5537409801493094,0.6159858774289508,2___2___6,simulated,simulated,simulated
20658,0,1,2,3,4,1,5,6,4,0.4688108681085583,1.824763277725899,0.8871415415087824,2___1___7,simulated,simulated,simulated
20861,0,1,2,3,4,5,6,2,1,0.4684813808976651,1.8247632777258993,0.8878005159305691,2___1___7,simulated,simulated,simulated
21048,0,1,2,0,2,3,4,5,6,0.46844463822460747,1.6016403273413231,0.6647510508921082,2___2___7,simulated,simulated,simulated
20812,0,1,0,2,3,4,5,6,4,0.4683758478627831,1.8211062014567423,0.8843545057311761,2___2___7,simulated,simulated,simulated
20855,0,1,2,0,3,1,4,5,6,0.46835088205272224,1.6016403273413231,0.6649385632358786,2___2___7,simulated,simulated,simulated
20938,0,1,2,3,4,2,5,6,0,0.4682811454324698,1.821106201456742,0.8845439105918025,2___2___7,simulated,simulated,simulated
19823,0,1,2,3,1,2,4,5,4,0.46811841028718915,1.7021802728371442,0.765943452262766,2___2___6,simulated,simulated,simulated
18616,0,1,2,3,2,2,4,5,1,0.46804590011105907,1.7425516797888116,0.8064598795666935,2___2___6,simulated,simulated,simulated
20715,0,1,2,2,1,3,4,5,6,0.46798791669050277,1.750079620029158,0.8141037866481524,2___2___7,simulated,simulated,simulated
21074,0,1,2,3,1,0,4,5,6,0.46789443191976887,1.750079620029158,0.8142907561896202,2___2___7,simulated,simulated,simulated
20839,0,1,2,3,4,2,5,4,6,0.4675357654029111,1.8022377902685056,0.8671662594626834,2___3___7,simulated,simulated,simulated
20884,0,1,2,0,3,4,5,6,4,0.46715402928337113,1.6258908743264187,0.6915828157596764,2___3___7,simulated,simulated,simulated
21282,5,4,3,5,4,3,2,0,1,0.4668965917077763,1.5069649457068208,0.5731717622912682,2___1___6,Lango (Nilotic),africa,real
21275,3,1,4,3,1,4,0,2,5,0.4668965917077761,1.5069649457068206,0.5731717622912684,2___1___6,"[AM-23]  Kuna, Border (Chibchan, Core Chibchan)",americas,real
21247,4,5,3,4,5,3,0,2,1,0.4668965917077761,1.5069649457068206,0.5731717622912684,2___1___6,"[AM-29]  Mutsun (Penutian, Costanoan)",americas,real
21174,0,3,2,0,3,2,5,4,1,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"Scots-Gaelic (Indo-European, Celtic)",europe,real
21173,5,2,1,5,2,1,3,0,4,0.46689659170777587,1.5069649457068208,0.5731717622912691,2___1___6,"French (Indo-European, Romance)",europe,real
21160,5,4,0,5,4,0,2,1,3,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"Irish (Indo-European, Celtic)",europe,real
21251,2,3,5,2,3,5,4,1,0,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"[AM-37]  Popoluca, Highland (Mixe-Zoque) ",americas,real
21298,3,0,5,3,0,5,2,1,4,0.46689659170777587,1.5069649457068204,0.5731717622912686,2___1___6,"Swahili (Atlantic-Congo, Bantu)",africa,real
21272,5,0,1,5,0,1,4,3,2,0.46689659170777587,1.5069649457068208,0.5731717622912691,2___1___6,"[AM-40]  Shipibo-Konibo (Pano-Tacanan, Panoan) ",americas,real
21312,2,4,3,2,4,3,5,0,1,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"Kikuyu (Atlantic-Congo, Bantu)",africa,real
21203,1,4,0,1,4,0,3,5,2,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"Thai (Tai-Kadai, Daic)",asia,real
21223,0,2,4,0,2,4,3,5,1,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"Wa (Austroasiatic, Palaungic)",asia,real
21207,0,4,2,0,4,2,5,1,3,0.46689659170777587,1.5069649457068206,0.5731717622912689,2___1___6,"Baba Malay (Austronesian, Malayo-Sumbawan)",asia,real
18294,0,1,2,0,1,2,3,4,5,0.46689659170777564,1.5069649457068206,0.5731717622912693,2___1___6,simulated,simulated,simulated
21213,0,4,5,0,4,5,2,1,3,0.46689659170777564,1.5069649457068206,0.5731717622912693,2___1___6,"Santali (Austroasiatic, Mundaic)",asia,real
21235,4,3,5,4,3,5,2,0,1,0.46689659170777564,1.5069649457068206,0.5731717622912693,2___1___6,"[AM-25]  Lenca, Honduran (reconstructed) (Lencan)",americas,real
21204,1,5,4,1,5,4,2,0,3,0.46689659170777564,1.5069649457068206,0.5731717622912693,2___1___6,"Dhimal (Sino-Tibetan, Dhimalish)",asia,real
21140,0,1,2,3,4,5,5,6,7,0.4667673988494361,1.869005548648756,0.9354707509498839,2___1___8,simulated,simulated,simulated
19927,0,1,1,2,3,3,4,4,5,0.46673429576092973,1.6456273673674164,0.712158775845557,2___1___6,simulated,simulated,simulated
20609,0,0,1,2,3,3,4,5,5,0.4667342957609295,1.6456273673674167,0.7121587758455576,2___1___6,simulated,simulated,simulated
18188,0,1,1,2,2,3,4,5,5,0.4667342957609295,1.6456273673674167,0.7121587758455576,2___1___6,simulated,simulated,simulated
18088,0,1,1,2,3,1,4,5,1,0.46635869351728854,1.724717096114662,0.791999709080085,2___2___6,simulated,simulated,simulated
18885,0,0,1,2,3,3,4,5,1,0.46594464710815187,1.6698779143525118,0.737988620136208,2___2___6,simulated,simulated,simulated
19799,0,1,2,3,4,4,5,5,2,0.46594464710815164,1.669877914352512,0.7379886201362087,2___2___6,simulated,simulated,simulated
21143,0,1,2,3,4,5,6,7,3,0.4659342948273486,1.8690055486487558,0.9371369589940586,2___1___8,simulated,simulated,simulated
19073,0,1,2,3,4,1,5,2,2,0.4655928991843252,1.7425516797888116,0.8113658814201612,2___2___6,simulated,simulated,simulated
20846,0,1,2,3,3,4,5,2,6,0.46481659255101526,1.7177772615445255,0.788144076442495,2___1___7,simulated,simulated,simulated
20691,0,0,1,2,3,4,5,1,6,0.4648165925510148,1.7177772615445255,0.7881440764424958,2___1___7,simulated,simulated,simulated
19563,0,0,1,2,1,1,3,4,5,0.46438111176440944,1.6355656636074383,0.7068034400786194,2___2___6,simulated,simulated,simulated
19838,0,1,2,3,2,2,4,4,5,0.4643811117644092,1.6355656636074383,0.7068034400786198,2___2___6,simulated,simulated,simulated
20792,0,1,2,3,3,4,5,6,1,0.46428473794672653,1.7177772615445257,0.7892077856510726,2___1___7,simulated,simulated,simulated
20766,0,1,2,3,4,5,6,6,1,0.46428473794672653,1.7177772615445257,0.7892077856510726,2___1___7,simulated,simulated,simulated
18461,0,1,1,2,3,1,4,4,5,0.46416452565009036,1.6355656636074383,0.7072366123072575,2___2___6,simulated,simulated,simulated
20524,0,1,1,2,2,1,3,4,5,0.46416452565009014,1.635565663607438,0.7072366123072578,2___2___6,simulated,simulated,simulated
18772,0,1,2,3,1,2,4,5,1,0.46397646332989284,1.7090478531059161,0.7810949264461304,2___2___6,simulated,simulated,simulated
20157,0,1,2,3,3,2,4,5,2,0.46396467156541377,1.676049152059087,0.7481198089282595,2___2___6,simulated,simulated,simulated
18740,0,1,2,3,4,2,5,5,2,0.46396467156541354,1.676049152059087,0.7481198089282599,2___2___6,simulated,simulated,simulated
19572,0,0,1,2,3,1,4,5,1,0.4639646715654133,1.676049152059087,0.7481198089282604,2___2___6,simulated,simulated,simulated
19989,0,1,2,3,1,4,5,5,2,0.4639636874557478,1.6231018799100232,0.6951745049985276,2___3___6,simulated,simulated,simulated
21284,1,2,2,4,2,2,0,3,3,0.4639258775807378,1.585788107737178,0.6579363525757025,3___2___5,Maale (Ta-Ne-Omotic),africa,real
15418,0,1,1,2,1,1,3,4,4,0.4639258775807378,1.585788107737178,0.6579363525757025,3___2___5,simulated,simulated,simulated
21153,2,3,3,0,3,3,1,4,4,0.46392587758073756,1.5857881077371778,0.6579363525757027,3___2___5,"Czech (Indo-European, Slavic)",europe,real
21149,3,2,2,0,2,2,4,1,1,0.46392587758073756,1.585788107737178,0.6579363525757029,3___2___5,"Greek, Modern (Indo-European, Graeco-Phrygian)",europe,real
19430,0,1,2,3,1,1,4,2,5,0.463661749281127,1.6847973061208208,0.7574738075585667,2___2___6,simulated,simulated,simulated
18586,0,1,2,3,4,2,5,1,1,0.46364488267017556,1.7090478531059161,0.781758087765565,2___3___6,simulated,simulated,simulated
20973,0,1,2,1,3,3,4,5,6,0.46316763328839294,1.7177772615445255,0.7914419949677396,2___1___7,simulated,simulated,simulated
20924,0,1,2,1,3,4,5,6,6,0.46316763328839294,1.7177772615445257,0.7914419949677398,2___1___7,simulated,simulated,simulated
20727,0,1,2,3,0,4,5,6,6,0.46296595011970276,1.7177772615445257,0.7918453613051202,2___1___7,simulated,simulated,simulated
20783,0,1,1,2,0,3,4,5,6,0.4629659501197023,1.7177772615445255,0.7918453613051208,2___1___7,simulated,simulated,simulated
21021,0,0,0,1,2,3,4,5,6,0.4629258230602449,1.6789128069427814,0.7530611608222917,2___1___7,simulated,simulated,simulated
21273,3,6,5,2,0,1,4,4,4,0.46292582306024466,1.6789128069427814,0.7530611608222921,2___1___7,"[AM-28]  Musqueam (Salishan, Central Salish)",americas,real
20732,0,1,2,3,4,5,6,6,6,0.46292582306024466,1.6789128069427817,0.7530611608222924,2___1___7,simulated,simulated,simulated
20827,0,1,2,3,3,3,4,5,6,0.46292582306024443,1.6789128069427814,0.7530611608222926,2___1___7,simulated,simulated,simulated
20341,0,1,2,3,4,4,5,1,2,0.46273316971125467,1.7300878960913966,0.8046215566688872,2___2___6,simulated,simulated,simulated
20767,0,1,2,3,2,0,4,5,6,0.4625006737479611,1.7968556544716467,0.8718543069757245,2___1___7,simulated,simulated,simulated
21003,0,1,2,2,3,1,4,5,6,0.4625004023468089,1.7968556544716467,0.871854849778029,2___1___7,simulated,simulated,simulated
21091,0,1,2,1,3,4,5,6,2,0.46237798463561397,1.7420278085296208,0.8172718392583929,2___2___7,simulated,simulated,simulated
21038,0,1,2,3,0,4,5,6,2,0.4621763014669238,1.742027808529621,0.8176752055957734,2___2___7,simulated,simulated,simulated
20625,0,1,1,2,3,3,4,5,4,0.46178681444249836,1.7247057602945377,0.801132131409541,2___1___6,simulated,simulated,simulated
19086,0,1,0,2,3,3,4,5,5,0.4617868144424977,1.7247057602945377,0.8011321314095423,2___1___6,simulated,simulated,simulated
19196,0,1,1,2,3,2,4,5,5,0.4617868144424968,1.7247057602945377,0.8011321314095441,2___1___6,simulated,simulated,simulated
20724,0,1,2,2,3,4,5,6,4,0.4613035495774578,1.821106201456742,0.8984991023018265,2___2___7,simulated,simulated,simulated
20057,0,1,2,3,2,2,4,1,5,0.4611696343675127,1.6957756453463229,0.7734363766112975,2___3___6,simulated,simulated,simulated
