,mu,gamma,loc,total_num_words,total_distal,distal,word,value
3869,0.2,10,goal,3,5,3,1,0.0
3870,0.2,10,goal,3,5,3,2,0.0
3871,0.2,10,goal,3,5,3,3,1.0
3872,0.2,10,goal,3,5,4,1,0.0
3873,0.2,10,goal,3,5,4,2,0.0
3874,0.2,10,goal,3,5,4,3,1.0
3875,0.2,10,goal,3,5,5,1,0.0
3876,0.2,10,goal,3,5,5,2,0.0
3877,0.2,10,goal,3,5,5,3,1.0
3878,0.2,10,goal,4,5,1,1,1.0
3879,0.2,10,goal,4,5,1,2,0.0
3880,0.2,10,goal,4,5,1,3,0.0
3881,0.2,10,goal,4,5,1,4,0.0
3882,0.2,10,goal,4,5,2,1,0.0
3883,0.2,10,goal,4,5,2,2,1.0
3884,0.2,10,goal,4,5,2,3,0.0
3885,0.2,10,goal,4,5,2,4,0.0
3886,0.2,10,goal,4,5,3,1,0.0
3887,0.2,10,goal,4,5,3,2,0.0
3888,0.2,10,goal,4,5,3,3,1.0
3889,0.2,10,goal,4,5,3,4,0.0
3890,0.2,10,goal,4,5,4,1,0.0
3891,0.2,10,goal,4,5,4,2,0.0
3892,0.2,10,goal,4,5,4,3,0.0
3893,0.2,10,goal,4,5,4,4,1.0
3894,0.2,10,goal,4,5,5,1,0.0
3895,0.2,10,goal,4,5,5,2,0.0
3896,0.2,10,goal,4,5,5,3,0.0
3897,0.2,10,goal,4,5,5,4,1.0
3898,0.2,10,goal,5,5,1,1,1.0
3899,0.2,10,goal,5,5,1,2,0.0
3900,0.2,10,goal,5,5,1,3,0.0
3901,0.2,10,goal,5,5,1,4,0.0
3902,0.2,10,goal,5,5,1,5,0.0
3903,0.2,10,goal,5,5,2,1,0.0
3904,0.2,10,goal,5,5,2,2,0.22
3905,0.2,10,goal,5,5,2,3,0.78
3906,0.2,10,goal,5,5,2,4,0.0
3907,0.2,10,goal,5,5,2,5,0.0
3908,0.2,10,goal,5,5,3,1,0.0
3909,0.2,10,goal,5,5,3,2,0.0
3910,0.2,10,goal,5,5,3,3,0.0
3911,0.2,10,goal,5,5,3,4,1.0
3912,0.2,10,goal,5,5,3,5,0.0
3913,0.2,10,goal,5,5,4,1,0.0
3914,0.2,10,goal,5,5,4,2,0.0
3915,0.2,10,goal,5,5,4,3,0.0
3916,0.2,10,goal,5,5,4,4,0.0
3917,0.2,10,goal,5,5,4,5,1.0
3918,0.2,10,goal,5,5,5,1,0.0
3919,0.2,10,goal,5,5,5,2,0.0
3920,0.2,10,goal,5,5,5,3,0.0
3921,0.2,10,goal,5,5,5,4,0.0
3922,0.2,10,goal,5,5,5,5,1.0
3923,0.2,10,source,2,5,1,1,1.0
3924,0.2,10,source,2,5,1,2,0.0
3925,0.2,10,source,2,5,2,1,0.0
3926,0.2,10,source,2,5,2,2,1.0
3927,0.2,10,source,2,5,3,1,0.0
3928,0.2,10,source,2,5,3,2,1.0
3929,0.2,10,source,2,5,4,1,0.0
3930,0.2,10,source,2,5,4,2,1.0
3931,0.2,10,source,2,5,5,1,0.0
3932,0.2,10,source,2,5,5,2,1.0
3933,0.2,10,source,3,5,1,1,1.0
3934,0.2,10,source,3,5,1,2,0.0
3935,0.2,10,source,3,5,1,3,0.0
3936,0.2,10,source,3,5,2,1,0.0
3937,0.2,10,source,3,5,2,2,1.0
3938,0.2,10,source,3,5,2,3,0.0
3939,0.2,10,source,3,5,3,1,0.0
3940,0.2,10,source,3,5,3,2,0.0
3941,0.2,10,source,3,5,3,3,1.0
3942,0.2,10,source,3,5,4,1,0.0
3943,0.2,10,source,3,5,4,2,0.0
3944,0.2,10,source,3,5,4,3,1.0
3945,0.2,10,source,3,5,5,1,0.0
3946,0.2,10,source,3,5,5,2,0.0
3947,0.2,10,source,3,5,5,3,1.0
3948,0.2,10,source,4,5,1,1,1.0
3949,0.2,10,source,4,5,1,2,0.0
3950,0.2,10,source,4,5,1,3,0.0
3951,0.2,10,source,4,5,1,4,0.0
3952,0.2,10,source,4,5,2,1,0.0
3953,0.2,10,source,4,5,2,2,1.0
3954,0.2,10,source,4,5,2,3,0.0
3955,0.2,10,source,4,5,2,4,0.0
3956,0.2,10,source,4,5,3,1,0.0
3957,0.2,10,source,4,5,3,2,0.0
3958,0.2,10,source,4,5,3,3,1.0
3959,0.2,10,source,4,5,3,4,0.0
3960,0.2,10,source,4,5,4,1,0.0
3961,0.2,10,source,4,5,4,2,0.0
3962,0.2,10,source,4,5,4,3,0.0
3963,0.2,10,source,4,5,4,4,1.0
3964,0.2,10,source,4,5,5,1,0.0
3965,0.2,10,source,4,5,5,2,0.0
3966,0.2,10,source,4,5,5,3,0.0
3967,0.2,10,source,4,5,5,4,1.0
3968,0.2,10,source,5,5,1,1,0.13
3969,0.2,10,source,5,5,1,2,0.87
3970,0.2,10,source,5,5,1,3,0.0
3971,0.2,10,source,5,5,1,4,0.0
3972,0.2,10,source,5,5,1,5,0.0
3973,0.2,10,source,5,5,2,1,0.0
3974,0.2,10,source,5,5,2,2,0.0
3975,0.2,10,source,5,5,2,3,1.0
3976,0.2,10,source,5,5,2,4,0.0
3977,0.2,10,source,5,5,2,5,0.0
3978,0.2,10,source,5,5,3,1,0.0
3979,0.2,10,source,5,5,3,2,0.0
3980,0.2,10,source,5,5,3,3,0.0
3981,0.2,10,source,5,5,3,4,1.0
3982,0.2,10,source,5,5,3,5,0.0
3983,0.2,10,source,5,5,4,1,0.0
3984,0.2,10,source,5,5,4,2,0.0
3985,0.2,10,source,5,5,4,3,0.0
3986,0.2,10,source,5,5,4,4,0.0
3987,0.2,10,source,5,5,4,5,1.0
3988,0.2,10,source,5,5,5,1,0.0
3989,0.2,10,source,5,5,5,2,0.0
3990,0.2,10,source,5,5,5,3,0.0
3991,0.2,10,source,5,5,5,4,0.0
3992,0.2,10,source,5,5,5,5,1.0
3993,0.2,100,place,2,3,1,1,1.0
3994,0.2,100,place,2,3,1,2,0.0
3995,0.2,100,place,2,3,2,1,0.0
3996,0.2,100,place,2,3,2,2,1.0
3997,0.2,100,place,2,3,3,1,0.0
3998,0.2,100,place,2,3,3,2,1.0
3999,0.2,100,place,3,3,1,1,1.0
4000,0.2,100,place,3,3,1,2,0.0
4001,0.2,100,place,3,3,1,3,0.0
4002,0.2,100,place,3,3,2,1,0.0
4003,0.2,100,place,3,3,2,2,1.0
4004,0.2,100,place,3,3,2,3,0.0
4005,0.2,100,place,3,3,3,1,0.0
4006,0.2,100,place,3,3,3,2,0.0
4007,0.2,100,place,3,3,3,3,1.0
4008,0.2,100,goal,2,3,1,1,1.0
4009,0.2,100,goal,2,3,1,2,0.0
4010,0.2,100,goal,2,3,2,1,0.0
4011,0.2,100,goal,2,3,2,2,1.0
4012,0.2,100,goal,2,3,3,1,0.0
4013,0.2,100,goal,2,3,3,2,1.0
4014,0.2,100,goal,3,3,1,1,1.0
4015,0.2,100,goal,3,3,1,2,0.0
4016,0.2,100,goal,3,3,1,3,0.0
4017,0.2,100,goal,3,3,2,1,0.0
4018,0.2,100,goal,3,3,2,2,1.0
4019,0.2,100,goal,3,3,2,3,0.0
4020,0.2,100,goal,3,3,3,1,0.0
4021,0.2,100,goal,3,3,3,2,0.0
4022,0.2,100,goal,3,3,3,3,1.0
4023,0.2,100,source,2,3,1,1,1.0
4024,0.2,100,source,2,3,1,2,0.0
4025,0.2,100,source,2,3,2,1,0.0
4026,0.2,100,source,2,3,2,2,1.0
4027,0.2,100,source,2,3,3,1,0.0
4028,0.2,100,source,2,3,3,2,1.0
4029,0.2,100,source,3,3,1,1,1.0
4030,0.2,100,source,3,3,1,2,0.0
4031,0.2,100,source,3,3,1,3,0.0
4032,0.2,100,source,3,3,2,1,0.0
4033,0.2,100,source,3,3,2,2,1.0
4034,0.2,100,source,3,3,2,3,0.0
4035,0.2,100,source,3,3,3,1,0.0
4036,0.2,100,source,3,3,3,2,0.0
4037,0.2,100,source,3,3,3,3,1.0
4038,0.2,100,place,2,4,1,1,1.0
4039,0.2,100,place,2,4,1,2,0.0
4040,0.2,100,place,2,4,2,1,0.0
4041,0.2,100,place,2,4,2,2,1.0
4042,0.2,100,place,2,4,3,1,0.0
4043,0.2,100,place,2,4,3,2,1.0
4044,0.2,100,place,2,4,4,1,0.0
4045,0.2,100,place,2,4,4,2,1.0
4046,0.2,100,place,3,4,1,1,1.0
4047,0.2,100,place,3,4,1,2,0.0
4048,0.2,100,place,3,4,1,3,0.0
4049,0.2,100,place,3,4,2,1,0.0
4050,0.2,100,place,3,4,2,2,1.0
4051,0.2,100,place,3,4,2,3,0.0
4052,0.2,100,place,3,4,3,1,0.0
4053,0.2,100,place,3,4,3,2,0.0
4054,0.2,100,place,3,4,3,3,1.0
4055,0.2,100,place,3,4,4,1,0.0
4056,0.2,100,place,3,4,4,2,0.0
4057,0.2,100,place,3,4,4,3,1.0
4058,0.2,100,place,4,4,1,1,1.0
4059,0.2,100,place,4,4,1,2,0.0
4060,0.2,100,place,4,4,1,3,0.0
4061,0.2,100,place,4,4,1,4,0.0
4062,0.2,100,place,4,4,2,1,0.0
4063,0.2,100,place,4,4,2,2,1.0
4064,0.2,100,place,4,4,2,3,0.0
4065,0.2,100,place,4,4,2,4,0.0
4066,0.2,100,place,4,4,3,1,0.0
4067,0.2,100,place,4,4,3,2,0.0
4068,0.2,100,place,4,4,3,3,1.0
4069,0.2,100,place,4,4,3,4,0.0
4070,0.2,100,place,4,4,4,1,0.0
4071,0.2,100,place,4,4,4,2,0.0
4072,0.2,100,place,4,4,4,3,0.0
4073,0.2,100,place,4,4,4,4,1.0
4074,0.2,100,goal,2,4,1,1,1.0
4075,0.2,100,goal,2,4,1,2,0.0
4076,0.2,100,goal,2,4,2,1,0.0
4077,0.2,100,goal,2,4,2,2,1.0
4078,0.2,100,goal,2,4,3,1,0.0
4079,0.2,100,goal,2,4,3,2,1.0
4080,0.2,100,goal,2,4,4,1,0.0
4081,0.2,100,goal,2,4,4,2,1.0
4082,0.2,100,goal,3,4,1,1,1.0
4083,0.2,100,goal,3,4,1,2,0.0
4084,0.2,100,goal,3,4,1,3,0.0
4085,0.2,100,goal,3,4,2,1,0.0
4086,0.2,100,goal,3,4,2,2,1.0
4087,0.2,100,goal,3,4,2,3,0.0
4088,0.2,100,goal,3,4,3,1,0.0
4089,0.2,100,goal,3,4,3,2,0.0
4090,0.2,100,goal,3,4,3,3,1.0
4091,0.2,100,goal,3,4,4,1,0.0
4092,0.2,100,goal,3,4,4,2,0.0
4093,0.2,100,goal,3,4,4,3,1.0
4094,0.2,100,goal,4,4,1,1,1.0
4095,0.2,100,goal,4,4,1,2,0.0
4096,0.2,100,goal,4,4,1,3,0.0
4097,0.2,100,goal,4,4,1,4,0.0
4098,0.2,100,goal,4,4,2,1,0.0
4099,0.2,100,goal,4,4,2,2,1.0
4100,0.2,100,goal,4,4,2,3,0.0
4101,0.2,100,goal,4,4,2,4,0.0
4102,0.2,100,goal,4,4,3,1,0.0
4103,0.2,100,goal,4,4,3,2,0.0
4104,0.2,100,goal,4,4,3,3,1.0
4105,0.2,100,goal,4,4,3,4,0.0
4106,0.2,100,goal,4,4,4,1,0.0
4107,0.2,100,goal,4,4,4,2,0.0
4108,0.2,100,goal,4,4,4,3,0.0
4109,0.2,100,goal,4,4,4,4,1.0
4110,0.2,100,source,2,4,1,1,1.0
4111,0.2,100,source,2,4,1,2,0.0
4112,0.2,100,source,2,4,2,1,0.0
4113,0.2,100,source,2,4,2,2,1.0
4114,0.2,100,source,2,4,3,1,0.0
4115,0.2,100,source,2,4,3,2,1.0
4116,0.2,100,source,2,4,4,1,0.0
4117,0.2,100,source,2,4,4,2,1.0
4118,0.2,100,source,3,4,1,1,1.0
4119,0.2,100,source,3,4,1,2,0.0
4120,0.2,100,source,3,4,1,3,0.0
4121,0.2,100,source,3,4,2,1,0.0
4122,0.2,100,source,3,4,2,2,1.0
4123,0.2,100,source,3,4,2,3,0.0
4124,0.2,100,source,3,4,3,1,0.0
4125,0.2,100,source,3,4,3,2,0.0
4126,0.2,100,source,3,4,3,3,1.0
4127,0.2,100,source,3,4,4,1,0.0
4128,0.2,100,source,3,4,4,2,0.0
4129,0.2,100,source,3,4,4,3,1.0
4130,0.2,100,source,4,4,1,1,1.0
4131,0.2,100,source,4,4,1,2,0.0
4132,0.2,100,source,4,4,1,3,0.0
4133,0.2,100,source,4,4,1,4,0.0
4134,0.2,100,source,4,4,2,1,0.0
4135,0.2,100,source,4,4,2,2,1.0
4136,0.2,100,source,4,4,2,3,0.0
4137,0.2,100,source,4,4,2,4,0.0
4138,0.2,100,source,4,4,3,1,0.0
4139,0.2,100,source,4,4,3,2,0.0
4140,0.2,100,source,4,4,3,3,1.0
4141,0.2,100,source,4,4,3,4,0.0
4142,0.2,100,source,4,4,4,1,0.0
4143,0.2,100,source,4,4,4,2,0.0
4144,0.2,100,source,4,4,4,3,0.0
4145,0.2,100,source,4,4,4,4,1.0
4146,0.2,100,place,2,5,1,1,1.0
4147,0.2,100,place,2,5,1,2,0.0
4148,0.2,100,place,2,5,2,1,0.0
4149,0.2,100,place,2,5,2,2,1.0
4150,0.2,100,place,2,5,3,1,0.0
4151,0.2,100,place,2,5,3,2,1.0
4152,0.2,100,place,2,5,4,1,0.0
4153,0.2,100,place,2,5,4,2,1.0
4154,0.2,100,place,2,5,5,1,0.0
4155,0.2,100,place,2,5,5,2,1.0
4156,0.2,100,place,3,5,1,1,1.0
4157,0.2,100,place,3,5,1,2,0.0
4158,0.2,100,place,3,5,1,3,0.0
4159,0.2,100,place,3,5,2,1,0.0
4160,0.2,100,place,3,5,2,2,1.0
4161,0.2,100,place,3,5,2,3,0.0
4162,0.2,100,place,3,5,3,1,0.0
4163,0.2,100,place,3,5,3,2,0.0
4164,0.2,100,place,3,5,3,3,1.0
4165,0.2,100,place,3,5,4,1,0.0
4166,0.2,100,place,3,5,4,2,0.0
4167,0.2,100,place,3,5,4,3,1.0
4168,0.2,100,place,3,5,5,1,0.0
4169,0.2,100,place,3,5,5,2,0.0
4170,0.2,100,place,3,5,5,3,1.0
4171,0.2,100,place,4,5,1,1,1.0
4172,0.2,100,place,4,5,1,2,0.0
4173,0.2,100,place,4,5,1,3,0.0
4174,0.2,100,place,4,5,1,4,0.0
4175,0.2,100,place,4,5,2,1,0.0
4176,0.2,100,place,4,5,2,2,1.0
4177,0.2,100,place,4,5,2,3,0.0
4178,0.2,100,place,4,5,2,4,0.0
4179,0.2,100,place,4,5,3,1,0.0
4180,0.2,100,place,4,5,3,2,0.0
4181,0.2,100,place,4,5,3,3,1.0
4182,0.2,100,place,4,5,3,4,0.0
4183,0.2,100,place,4,5,4,1,0.0
4184,0.2,100,place,4,5,4,2,0.0
4185,0.2,100,place,4,5,4,3,0.0
4186,0.2,100,place,4,5,4,4,1.0
4187,0.2,100,place,4,5,5,1,0.0
4188,0.2,100,place,4,5,5,2,0.0
4189,0.2,100,place,4,5,5,3,0.0
4190,0.2,100,place,4,5,5,4,1.0
4191,0.2,100,place,5,5,1,1,1.0
4192,0.2,100,place,5,5,1,2,0.0
4193,0.2,100,place,5,5,1,3,0.0
4194,0.2,100,place,5,5,1,4,0.0
4195,0.2,100,place,5,5,1,5,0.0
4196,0.2,100,place,5,5,2,1,0.0
4197,0.2,100,place,5,5,2,2,1.0
4198,0.2,100,place,5,5,2,3,0.0
4199,0.2,100,place,5,5,2,4,0.0
4200,0.2,100,place,5,5,2,5,0.0
4201,0.2,100,place,5,5,3,1,0.0
4202,0.2,100,place,5,5,3,2,0.0
4203,0.2,100,place,5,5,3,3,1.0
4204,0.2,100,place,5,5,3,4,0.0
4205,0.2,100,place,5,5,3,5,0.0
4206,0.2,100,place,5,5,4,1,0.0
4207,0.2,100,place,5,5,4,2,0.0
4208,0.2,100,place,5,5,4,3,0.0
4209,0.2,100,place,5,5,4,4,1.0
4210,0.2,100,place,5,5,4,5,0.0
4211,0.2,100,place,5,5,5,1,0.0
4212,0.2,100,place,5,5,5,2,0.0
4213,0.2,100,place,5,5,5,3,0.0
4214,0.2,100,place,5,5,5,4,0.0
4215,0.2,100,place,5,5,5,5,1.0
4216,0.2,100,goal,2,5,1,1,1.0
4217,0.2,100,goal,2,5,1,2,0.0
4218,0.2,100,goal,2,5,2,1,0.0
4219,0.2,100,goal,2,5,2,2,1.0
4220,0.2,100,goal,2,5,3,1,0.0
4221,0.2,100,goal,2,5,3,2,1.0
4222,0.2,100,goal,2,5,4,1,0.0
4223,0.2,100,goal,2,5,4,2,1.0
4224,0.2,100,goal,2,5,5,1,0.0
4225,0.2,100,goal,2,5,5,2,1.0
4226,0.2,100,goal,3,5,1,1,1.0
4227,0.2,100,goal,3,5,1,2,0.0
4228,0.2,100,goal,3,5,1,3,0.0
4229,0.2,100,goal,3,5,2,1,0.0
4230,0.2,100,goal,3,5,2,2,1.0
4231,0.2,100,goal,3,5,2,3,0.0
4232,0.2,100,goal,3,5,3,1,0.0
4233,0.2,100,goal,3,5,3,2,0.0
4234,0.2,100,goal,3,5,3,3,1.0
4235,0.2,100,goal,3,5,4,1,0.0
4236,0.2,100,goal,3,5,4,2,0.0
4237,0.2,100,goal,3,5,4,3,1.0
4238,0.2,100,goal,3,5,5,1,0.0
4239,0.2,100,goal,3,5,5,2,0.0
4240,0.2,100,goal,3,5,5,3,1.0
4241,0.2,100,goal,4,5,1,1,1.0
4242,0.2,100,goal,4,5,1,2,0.0
4243,0.2,100,goal,4,5,1,3,0.0
4244,0.2,100,goal,4,5,1,4,0.0
4245,0.2,100,goal,4,5,2,1,0.0
4246,0.2,100,goal,4,5,2,2,1.0
4247,0.2,100,goal,4,5,2,3,0.0
4248,0.2,100,goal,4,5,2,4,0.0
4249,0.2,100,goal,4,5,3,1,0.0
4250,0.2,100,goal,4,5,3,2,0.0
4251,0.2,100,goal,4,5,3,3,1.0
4252,0.2,100,goal,4,5,3,4,0.0
4253,0.2,100,goal,4,5,4,1,0.0
4254,0.2,100,goal,4,5,4,2,0.0
4255,0.2,100,goal,4,5,4,3,0.0
4256,0.2,100,goal,4,5,4,4,1.0
4257,0.2,100,goal,4,5,5,1,0.0
4258,0.2,100,goal,4,5,5,2,0.0
4259,0.2,100,goal,4,5,5,3,0.0
4260,0.2,100,goal,4,5,5,4,1.0
4261,0.2,100,goal,5,5,1,1,0.86
4262,0.2,100,goal,5,5,1,2,0.14
4263,0.2,100,goal,5,5,1,3,0.0
4264,0.2,100,goal,5,5,1,4,0.0
4265,0.2,100,goal,5,5,1,5,0.0
4266,0.2,100,goal,5,5,2,1,0.0
4267,0.2,100,goal,5,5,2,2,0.0
4268,0.2,100,goal,5,5,2,3,1.0
4269,0.2,100,goal,5,5,2,4,0.0
4270,0.2,100,goal,5,5,2,5,0.0
4271,0.2,100,goal,5,5,3,1,0.0
4272,0.2,100,goal,5,5,3,2,0.0
4273,0.2,100,goal,5,5,3,3,0.0
4274,0.2,100,goal,5,5,3,4,1.0
4275,0.2,100,goal,5,5,3,5,0.0
4276,0.2,100,goal,5,5,4,1,0.0
4277,0.2,100,goal,5,5,4,2,0.0
4278,0.2,100,goal,5,5,4,3,0.0
4279,0.2,100,goal,5,5,4,4,0.0
4280,0.2,100,goal,5,5,4,5,1.0
4281,0.2,100,goal,5,5,5,1,0.0
4282,0.2,100,goal,5,5,5,2,0.0
4283,0.2,100,goal,5,5,5,3,0.0
4284,0.2,100,goal,5,5,5,4,0.0
4285,0.2,100,goal,5,5,5,5,1.0
4286,0.2,100,source,2,5,1,1,1.0
4287,0.2,100,source,2,5,1,2,0.0
4288,0.2,100,source,2,5,2,1,0.0
4289,0.2,100,source,2,5,2,2,1.0
4290,0.2,100,source,2,5,3,1,0.0
4291,0.2,100,source,2,5,3,2,1.0
4292,0.2,100,source,2,5,4,1,0.0
4293,0.2,100,source,2,5,4,2,1.0
4294,0.2,100,source,2,5,5,1,0.0
4295,0.2,100,source,2,5,5,2,1.0
4296,0.2,100,source,3,5,1,1,1.0
4297,0.2,100,source,3,5,1,2,0.0
4298,0.2,100,source,3,5,1,3,0.0
4299,0.2,100,source,3,5,2,1,0.0
4300,0.2,100,source,3,5,2,2,1.0
4301,0.2,100,source,3,5,2,3,0.0
4302,0.2,100,source,3,5,3,1,0.0
4303,0.2,100,source,3,5,3,2,0.0
4304,0.2,100,source,3,5,3,3,1.0
4305,0.2,100,source,3,5,4,1,0.0
4306,0.2,100,source,3,5,4,2,0.0
4307,0.2,100,source,3,5,4,3,1.0
4308,0.2,100,source,3,5,5,1,0.0
4309,0.2,100,source,3,5,5,2,0.0
4310,0.2,100,source,3,5,5,3,1.0
4311,0.2,100,source,4,5,1,1,1.0
4312,0.2,100,source,4,5,1,2,0.0
4313,0.2,100,source,4,5,1,3,0.0
4314,0.2,100,source,4,5,1,4,0.0
4315,0.2,100,source,4,5,2,1,0.0
4316,0.2,100,source,4,5,2,2,1.0
4317,0.2,100,source,4,5,2,3,0.0
4318,0.2,100,source,4,5,2,4,0.0
4319,0.2,100,source,4,5,3,1,0.0
4320,0.2,100,source,4,5,3,2,0.0
4321,0.2,100,source,4,5,3,3,1.0
4322,0.2,100,source,4,5,3,4,0.0
4323,0.2,100,source,4,5,4,1,0.0
4324,0.2,100,source,4,5,4,2,0.0
4325,0.2,100,source,4,5,4,3,0.0
4326,0.2,100,source,4,5,4,4,1.0
4327,0.2,100,source,4,5,5,1,0.0
4328,0.2,100,source,4,5,5,2,0.0
4329,0.2,100,source,4,5,5,3,0.0
4330,0.2,100,source,4,5,5,4,1.0
4331,0.2,100,source,5,5,1,1,0.0
4332,0.2,100,source,5,5,1,2,1.0
4333,0.2,100,source,5,5,1,3,0.0
4334,0.2,100,source,5,5,1,4,0.0
4335,0.2,100,source,5,5,1,5,0.0
4336,0.2,100,source,5,5,2,1,0.0
4337,0.2,100,source,5,5,2,2,0.0
4338,0.2,100,source,5,5,2,3,1.0
4339,0.2,100,source,5,5,2,4,0.0
4340,0.2,100,source,5,5,2,5,0.0
4341,0.2,100,source,5,5,3,1,0.0
4342,0.2,100,source,5,5,3,2,0.0
4343,0.2,100,source,5,5,3,3,0.0
4344,0.2,100,source,5,5,3,4,1.0
4345,0.2,100,source,5,5,3,5,0.0
4346,0.2,100,source,5,5,4,1,0.0
4347,0.2,100,source,5,5,4,2,0.0
4348,0.2,100,source,5,5,4,3,0.0
4349,0.2,100,source,5,5,4,4,0.0
4350,0.2,100,source,5,5,4,5,1.0
4351,0.2,100,source,5,5,5,1,0.0
4352,0.2,100,source,5,5,5,2,0.0
4353,0.2,100,source,5,5,5,3,0.0
4354,0.2,100,source,5,5,5,4,0.0
4355,0.2,100,source,5,5,5,5,1.0
